window_id,clap_sing,clap_speak,clap_logit_diff,clap_ok,error
nKEgFhap4q0_003,-4.7317643,-3.3451123,-1.386652,1,
nKEgFhap4q0_004,-1.6434571,-0.36217931,-1.2812777,1,
nKEgFhap4q0_005,-0.97634393,0.65794402,-1.634288,1,
nKEgFhap4q0_006,-0.95134264,0.60005152,-1.5513942,1,
nKEgFhap4q0_007,-1.31224,-0.020591913,-1.2916481,1,
nKEgFhap4q0_008,-3.9702413,-2.7718015,-1.1984398,1,
nKEgFhap4q0_009,-1.7380505,-0.63315243,-1.104898,1,
nKEgFhap4q0_010,-0.18889886,1.2916064,-1.4805053,1,
nKEgFhap4q0_011,-1.8612037,-2.7922695,0.9310658,1,
nKEgFhap4q0_012,-2.6855297,-1.2858162,-1.3997135,1,
naqbrcuqhYc_000,0.34835204,0.11937436,0.22897768,1,
naqbrcuqhYc_001,-0.36356786,-0.45604509,0.092477232,1,
naqbrcuqhYc_002,-0.18400571,0.49977645,-0.68378216,1,
naqbrcuqhYc_003,-1.661709,0.01200019,-1.6737091,1,
naqbrcuqhYc_004,-2.7710931,-0.71204346,-2.0590497,1,
naqbrcuqhYc_005,-2.542202,-0.1643876,-2.3778144,1,
naqbrcuqhYc_006,-0.85356724,1.3820869,-2.2356541,1,
naqbrcuqhYc_007,-1.6899573,1.0825549,-2.7725122,1,
naqbrcuqhYc_008,-0.58124053,1.5095799,-2.0908204,1,
naqbrcuqhYc_009,-2.0063224,0.77082598,-2.7771484,1,
naqbrcuqhYc_010,-1.6779398,0.024895437,-1.7028352,1,
naqbrcuqhYc_011,1.4899564,2.1279733,-0.63801694,1,
naqbrcuqhYc_012,-1.3717918,1.7075505,-3.0793424,1,
naqbrcuqhYc_013,0.87181967,0.24577059,0.62604909,1,
naqbrcuqhYc_014,-0.65332443,-2.6896372,2.0363128,1,
naqbrcuqhYc_015,-2.9371436,-1.6258204,-1.3113232,1,
ncIeYYcpTHQ_000,-4.7327719,-1.5213817,-3.2113901,1,
ncIeYYcpTHQ_001,-2.4324827,-0.46464181,-1.9678409,1,
ncIeYYcpTHQ_002,-2.6200502,-0.12915559,-2.4908946,1,
ncIeYYcpTHQ_003,-3.0863781,-0.021520898,-3.0648572,1,
ncIeYYcpTHQ_004,-3.8773751,-0.69523203,-3.1821431,1,
nfRHPZcp-0Y_000,-0.17792343,-0.85787398,0.67995055,1,
nfRHPZcp-0Y_001,-0.20755985,-0.35215208,0.14459223,1,
nfRHPZcp-0Y_002,-1.1250665,0.93581706,-2.0608836,1,
nfRHPZcp-0Y_003,-3.9627593,-0.25599387,-3.7067654,1,
ngkZnFdgUGo_000,-1.2759433,-0.78376466,-0.49217862,1,
ngkZnFdgUGo_001,-1.9345052,-0.24893837,-1.6855669,1,
ngkZnFdgUGo_002,-1.8404789,0.078144699,-1.9186236,1,
ngkZnFdgUGo_003,-0.71579927,1.5613768,-2.2771761,1,
ngkZnFdgUGo_004,-3.4893227,-1.0554513,-2.4338714,1,
ngkZnFdgUGo_005,-1.9967159,-0.088010855,-1.908705,1,
ngkZnFdgUGo_006,-1.1761503,0.71324265,-1.889393,1,
ngkZnFdgUGo_007,-1.6266644,1.0256834,-2.6523478,1,
ngkZnFdgUGo_008,-0.86261183,1.3791414,-2.2417533,1,
ngkZnFdgUGo_009,0.17654493,-0.12857948,0.30512442,1,
ngkZnFdgUGo_010,-2.6919394,-3.4400713,0.74813199,1,
ngkZnFdgUGo_011,-2.2855482,-0.35507447,-1.9304737,1,
nvTbhTrDJI0_000,-2.6341426,-0.57911026,-2.0550324,1,
nvTbhTrDJI0_001,1.1596651,0.15572338,1.0039417,1,
nvTbhTrDJI0_002,-0.6687007,2.4299567,-3.0986574,1,
nvTbhTrDJI0_003,1.0403665,3.0212021,-1.9808356,1,
nvTbhTrDJI0_004,-0.13869923,0.36017144,-0.49887067,1,
nvTbhTrDJI0_005,-1.2170782,1.9408654,-3.1579436,1,
nvTbhTrDJI0_006,-1.3311772,2.4269884,-3.7581656,1,
nvTbhTrDJI0_007,-2.6201277,1.4483664,-4.0684941,1,
nvTbhTrDJI0_008,-2.8470995,-0.77562565,-2.0714739,1,
nvTbhTrDJI0_009,-4.1546011,-1.1554103,-2.9991908,1,
nvTbhTrDJI0_010,-1.7471201,0.38553497,-2.1326551,1,
nvTbhTrDJI0_011,-4.3004732,-1.0052588,-3.2952144,1,
nx01uWRkqlQ_000,-4.046711,-1.6261774,-2.4205335,1,
nx01uWRkqlQ_001,-0.11655033,-0.82118088,0.70463055,1,
nx01uWRkqlQ_002,-0.29701224,-0.87812275,0.58111051,1,
nx01uWRkqlQ_003,1.1631517,-0.22140293,1.3845547,1,
nx01uWRkqlQ_004,-0.65105498,-1.1966558,0.54560077,1,
nx01uWRkqlQ_005,-0.226273,-0.16603439,-0.060238615,1,
nx01uWRkqlQ_006,-0.3621698,-0.73586184,0.37369204,1,
nx01uWRkqlQ_007,1.6647358,0.91481459,0.7499212,1,
nx01uWRkqlQ_008,-0.0040785079,-0.63369584,0.62961733,1,
nx01uWRkqlQ_009,1.2222924,0.19058889,1.0317035,1,
nx01uWRkqlQ_010,1.3775576,-0.3136093,1.6911669,1,
nx01uWRkqlQ_011,-0.60177743,-0.92515332,0.32337588,1,
nx01uWRkqlQ_012,-3.0395255,-1.2009809,-1.8385446,1,
nx01uWRkqlQ_013,-0.59074235,-2.6343522,2.0436099,1,
nx01uWRkqlQ_014,-2.6683047,-1.225288,-1.4430166,1,
o0tTotoFe5M_000,-0.13597165,-1.1284356,0.99246396,1,
o0tTotoFe5M_001,2.370893,0.87703192,1.4938611,1,
o0tTotoFe5M_002,1.9506212,1.80762,0.1430012,1,
o0tTotoFe5M_003,0.82003874,-0.61529016,1.4353289,1,
o0tTotoFe5M_004,3.308182,1.8433533,1.4648287,1,
o0tTotoFe5M_005,0.94908631,1.1235768,-0.17449045,1,
o0tTotoFe5M_006,2.6268661,0.96990228,1.6569638,1,
o0tTotoFe5M_007,0.65628034,1.3880897,-0.73180932,1,
o0tTotoFe5M_008,0.03190862,0.72416508,-0.69225646,1,
o0tTotoFe5M_009,0.22874328,0.91127384,-0.68253055,1,
o0tTotoFe5M_010,-0.25017309,0.77193463,-1.0221077,1,
o0tTotoFe5M_011,2.8795753,2.1595695,0.72000575,1,
o0tTotoFe5M_012,-3.7804461,5.4143572,-9.1948032,1,
o0tTotoFe5M_013,-4.0645771,4.1317668,-8.1963439,1,
o0tTotoFe5M_014,-2.6652055,5.5513911,-8.2165966,1,
o0tTotoFe5M_015,-3.3067322,4.70121,-8.0079422,1,
o0tTotoFe5M_016,-4.11236,0.32643244,-4.4387924,1,
o0tTotoFe5M_017,-3.1821797,2.492686,-5.6748657,1,
o0tTotoFe5M_018,-3.0402868,0.45336315,-3.4936499,1,
o0tTotoFe5M_019,-2.6224401,2.0965128,-4.7189529,1,
o0tTotoFe5M_020,-3.5457523,1.9070982,-5.4528505,1,
o0tTotoFe5M_021,-4.8572602,0.076139785,-4.9334,1,
o0tTotoFe5M_022,2.06445,1.8949788,0.16947126,1,
o0tTotoFe5M_023,-0.44002935,0.99915224,-1.4391816,1,
o0tTotoFe5M_024,1.5876381,0.98521543,0.60242271,1,
o0tTotoFe5M_025,1.5673333,0.94242018,0.62491316,1,
o0tTotoFe5M_026,0.323612,1.8025063,-1.4788943,1,
o0tTotoFe5M_027,1.4325658,1.4994962,-0.066930413,1,
o0tTotoFe5M_028,1.6028615,0.68968266,0.91317886,1,
o0tTotoFe5M_029,-0.25835222,-2.3505082,2.092156,1,
o0tTotoFe5M_030,-2.5542305,-0.81850249,-1.735728,1,
oHqPUYmq_Ug_000,-2.9148095,-0.79586738,-2.1189421,1,
oHqPUYmq_Ug_001,-2.6873002,-1.3982463,-1.2890539,1,
oHqPUYmq_Ug_002,-0.71460021,-1.0774291,0.36282885,1,
oHqPUYmq_Ug_003,-1.5265235,1.9756441,-3.5021676,1,
oHqPUYmq_Ug_004,-3.1726627,-0.83173752,-2.3409252,1,
oHqPUYmq_Ug_005,-4.2880054,-0.7382952,-3.5497102,1,
oRhMEzUTOYU_000,-1.5208033,0.15556222,-1.6763656,1,
oRhMEzUTOYU_001,-2.9540136,0.017385138,-2.9713987,1,
oRhMEzUTOYU_002,-4.0999718,-0.38405123,-3.7159205,1,
o__z0xfi-DY_000,-1.8226937,-0.96557331,-0.85712039,1,
o__z0xfi-DY_001,0.028575158,-2.2817562,2.3103313,1,
o__z0xfi-DY_002,-2.5542979,-0.89000583,-1.6642921,1,
ofwQOtQzB_M_000,-3.5724866,-3.0538676,-0.51861906,1,
ofwQOtQzB_M_001,-1.6416211,-0.16019082,-1.4814303,1,
ofwQOtQzB_M_002,-0.83287013,-0.35506606,-0.47780406,1,
ofwQOtQzB_M_003,2.2989793,2.8558834,-0.55690408,1,
ofwQOtQzB_M_004,2.4423203,2.9493644,-0.50704408,1,
ofwQOtQzB_M_005,-3.7860534,-2.7243853,-1.0616682,1,
ofwQOtQzB_M_006,-0.75493574,-3.3688052,2.6138694,1,
ofwQOtQzB_M_007,-2.3170886,-0.52688533,-1.7902033,1,
p-QSXN8bce4_000,0.99514872,-0.1722125,1.1673612,1,
p-QSXN8bce4_001,-1.3492174,-1.1670889,-0.18212855,1,
p-QSXN8bce4_002,-0.61757421,-0.13937406,-0.47820015,1,
p-QSXN8bce4_003,-1.5686789,-0.84807056,-0.72060829,1,
p-QSXN8bce4_004,-1.8960801,-1.4230669,-0.47301328,1,
p-QSXN8bce4_005,0.52346855,-2.1129971,2.6364656,1,
p-QSXN8bce4_006,-2.2383001,-0.43057489,-1.8077252,1,
p0JmhpXQ2rw_000,-3.1091592,-0.35853148,-2.7506278,1,
p0JmhpXQ2rw_001,1.1011841,-1.3036261,2.4048102,1,
p0JmhpXQ2rw_002,-1.5819871,0.081932612,-1.6639198,1,
p0JmhpXQ2rw_003,-4.0547738,-0.75730628,-3.2974675,1,
p4Lb0PUk7U4_000,-1.3613297,-1.0622537,-0.29907596,1,
p4Lb0PUk7U4_001,-3.5170758,-1.6042432,-1.9128326,1,
p4Lb0PUk7U4_002,-0.24377847,0.0018885968,-0.24566706,1,
p4Lb0PUk7U4_003,-1.9560128,0.22803959,-2.1840524,1,
p4Lb0PUk7U4_004,-4.3881335,-1.1064379,-3.2816956,1,
pHbtsTczrrc_000,-0.96627331,-0.14110744,-0.82516587,1,
pHbtsTczrrc_001,-0.060459193,-0.59809381,0.53763461,1,
pHbtsTczrrc_002,-2.0967014,-0.41752219,-1.6791792,1,
pHbtsTczrrc_003,-4.2065978,-0.65506279,-3.551535,1,
pObiqaGBlZk_000,0.16757922,-1.4686407,1.6362199,1,
pObiqaGBlZk_001,-0.095833346,0.081603713,-0.17743706,1,
pObiqaGBlZk_002,-1.7689674,-1.8959519,0.12698448,1,
pObiqaGBlZk_003,-3.0678885,-0.80820853,-2.25968,1,
pObiqaGBlZk_004,-4.1828852,-0.41119075,-3.7716944,1,
pR4PVYPBNGI_000,-1.8495202,-0.32743809,-1.5220821,1,
pR4PVYPBNGI_001,-1.6106538,2.8533671,-4.4640208,1,
pR4PVYPBNGI_002,-1.151625,0.33996117,-1.4915862,1,
pR4PVYPBNGI_003,-0.37342322,0.23533379,-0.608757,1,
pR4PVYPBNGI_004,-0.33299717,-0.64472276,0.31172559,1,
pR4PVYPBNGI_005,-1.9751443,0.1735606,-2.1487049,1,
pR4PVYPBNGI_006,-2.7202234,0.67398584,-3.3942093,1,
pR4PVYPBNGI_007,-0.49612233,0.92423975,-1.4203621,1,
pR4PVYPBNGI_008,-4.2946644,-0.24554028,-4.0491241,1,
pR4PVYPBNGI_009,-2.4417455,0.13547161,-2.5772171,1,
pR4PVYPBNGI_010,-4.0784621,-0.92305493,-3.1554072,1,
pSywdH596jI_000,-4.8670807,-1.7294583,-3.1376224,1,
pSywdH596jI_001,1.6359228,1.3015381,0.33438468,1,
pSywdH596jI_002,-0.7674191,0.52635473,-1.2937738,1,
pSywdH596jI_003,0.68719739,-0.1504378,0.83763519,1,
pSywdH596jI_004,-1.9476792,0.24549519,-2.1931743,1,
pSywdH596jI_005,-4.560524,-1.3020642,-3.2584598,1,
pVn529r5yWc_000,-1.6898203,2.3386462,-4.0284665,1,
pVn529r5yWc_001,-0.91008514,2.573283,-3.4833681,1,
pVn529r5yWc_002,-2.4666915,0.20349517,-2.6701867,1,
pVn529r5yWc_003,-3.8362188,-1.4418077,-2.3944111,1,
pVn529r5yWc_004,-3.9845467,-0.72236419,-3.2621825,1,
papSH97_ASI_000,-4.4079719,-2.1424236,-2.2655482,1,
papSH97_ASI_001,-2.3898778,-0.92756319,-1.4623146,1,
papSH97_ASI_002,-3.5592194,-3.7428522,0.18363285,1,
papSH97_ASI_003,-0.94968897,-0.40002599,-0.54966298,1,
papSH97_ASI_004,-3.232976,-3.5065567,0.27358079,1,
papSH97_ASI_005,-1.8244946,-2.7843082,0.95981359,1,
papSH97_ASI_006,-2.9430506,-0.94108915,-2.0019615,1,
ph0ZsgRG4w0_000,-0.52493006,-1.1518631,0.62693304,1,
ph0ZsgRG4w0_001,-1.5560668,0.23442219,-1.7904889,1,
ph0ZsgRG4w0_002,-2.7171683,-1.025209,-1.6919594,1,
ph0ZsgRG4w0_003,-2.3701603,0.031898662,-2.402059,1,
ph0ZsgRG4w0_004,-3.6346819,-0.6114921,-3.0231898,1,
pkdxwDYU9Bo_000,-1.8968719,-0.14361428,-1.7532576,1,
pkdxwDYU9Bo_001,-1.6764606,-0.35098889,-1.3254717,1,
pkdxwDYU9Bo_002,-0.97301006,0.032005649,-1.0050157,1,
pkdxwDYU9Bo_003,-0.73959225,1.0904901,-1.8300824,1,
pkdxwDYU9Bo_004,-0.87625289,-0.2978062,-0.57844669,1,
pkdxwDYU9Bo_005,-1.6425458,-0.53962725,-1.1029186,1,
pkdxwDYU9Bo_006,-1.65596,-1.1391132,-0.51684678,1,
pkdxwDYU9Bo_007,-0.22291747,-2.4203017,2.1973842,1,
pkdxwDYU9Bo_008,-2.938514,-1.4311005,-1.5074135,1,
pu2RV-9xVtk_000,-0.59123498,-3.7082174,3.1169824,1,
pu2RV-9xVtk_001,1.1707833,-2.2523363,3.4231195,1,
pu2RV-9xVtk_002,-2.2823217,0.067262314,-2.349584,1,
pu2RV-9xVtk_003,-1.2080961,1.1265323,-2.3346285,1,
pu2RV-9xVtk_004,-0.8358466,-0.54379904,-0.29204756,1,
pu2RV-9xVtk_005,-0.84624332,-0.45844772,-0.3877956,1,
pu2RV-9xVtk_006,-2.7351892,-0.33674714,-2.3984421,1,
pu2RV-9xVtk_007,-3.8986895,-0.80584985,-3.0928397,1,
q6CTRjrHToY_000,-1.2889861,0.093272477,-1.3822586,1,
q6CTRjrHToY_001,-2.5132518,-0.30382916,-2.2094226,1,
q6CTRjrHToY_002,-3.5347247,-1.3986586,-2.1360661,1,
q6CTRjrHToY_003,-3.137526,0.41743392,-3.55496,1,
q6CTRjrHToY_004,-3.8412201,-0.56796056,-3.2732596,1,
q8Uuu6cSgDg_000,-2.8205507,-0.20348863,-2.617062,1,
q8Uuu6cSgDg_001,3.7217727,0.46282822,3.2589445,1,
q8Uuu6cSgDg_002,3.2647355,-0.63152838,3.8962638,1,
q8Uuu6cSgDg_003,2.8399775,-0.98719156,3.8271691,1,
q8Uuu6cSgDg_004,3.1978178,-0.14938086,3.3471987,1,
q8Uuu6cSgDg_005,0.70858961,-3.5498776,4.2584673,1,
q8Uuu6cSgDg_006,3.0544515,-1.4452776,4.499729,1,
q8Uuu6cSgDg_007,-2.1232927,-0.85931867,-1.263974,1,
q8Uuu6cSgDg_008,-4.3050218,-0.9976517,-3.3073701,1,
qFwfiOIRZbg_000,-0.93662149,-0.65387762,-0.28274387,1,
qFwfiOIRZbg_001,-1.2333376,0.60493547,-1.8382731,1,
qFwfiOIRZbg_002,-3.5383058,-0.22082068,-3.3174851,1,
qT1RaTk0Puw_000,-1.3426452,-1.7671336,0.42448843,1,
qT1RaTk0Puw_001,-0.41809919,-0.014027976,-0.40407122,1,
qT1RaTk0Puw_002,-2.3706121,-1.9491836,-0.42142856,1,
qT1RaTk0Puw_003,-0.60134286,0.24667361,-0.84801647,1,
qT1RaTk0Puw_004,-1.5364637,1.4636345,-3.0000982,1,
qT1RaTk0Puw_005,-0.37324679,-1.9558161,1.5825694,1,
qT1RaTk0Puw_006,0.73640591,-0.98184764,1.7182536,1,
qT1RaTk0Puw_007,1.0386997,-1.781361,2.8200607,1,
qT1RaTk0Puw_008,0.14663231,-0.23225246,0.37888478,1,
qT1RaTk0Puw_009,-0.20679921,-0.94281721,0.736018,1,
qT1RaTk0Puw_010,4.106349,1.3196814,2.7866676,1,
qT1RaTk0Puw_011,-0.68699539,0.51342803,-1.2004234,1,
qT1RaTk0Puw_012,0.75502926,-0.24150008,0.99652934,1,
qT1RaTk0Puw_013,-2.5683849,-0.53398651,-2.0343984,1,
qT1RaTk0Puw_014,1.6471908,1.338447,0.30874383,1,
qT1RaTk0Puw_015,0.18810633,-0.86120731,1.0493136,1,
qT1RaTk0Puw_016,-0.79300958,-1.90982,1.1168104,1,
qT1RaTk0Puw_017,1.4491117,1.7288272,-0.27971554,1,
qT1RaTk0Puw_018,0.2540918,-2.5254328,2.7795246,1,
qT1RaTk0Puw_019,-2.3251171,-0.86432588,-1.4607912,1,
qbSDBzawSIw_000,1.4690702,0.48857751,0.98049268,1,
qbSDBzawSIw_001,0.14094521,1.0711511,-0.93020593,1,
qbSDBzawSIw_002,-2.1042106,1.7114158,-3.8156264,1,
qbSDBzawSIw_003,-0.2524755,3.4927871,-3.7452626,1,
qbSDBzawSIw_004,-1.1067132,0.33290082,-1.439614,1,
qbSDBzawSIw_005,-1.640442,1.740338,-3.38078,1,
qbSDBzawSIw_006,-2.0290442,0.2221113,-2.2511555,1,
qbSDBzawSIw_007,-2.1043022,-0.10147507,-2.0028271,1,
qbSDBzawSIw_008,-2.2573631,-0.85175645,-1.4056066,1,
qbSDBzawSIw_009,-2.5842788,-0.53652233,-2.0477565,1,
qbSDBzawSIw_010,-1.3371673,0.13294382,-1.4701111,1,
qbSDBzawSIw_011,0.85939306,-1.1810973,2.0404903,1,
qbSDBzawSIw_012,-1.7137548,-0.27933952,-1.4344153,1,
qsF93-MjAXQ_000,-0.005026517,-0.26229867,0.25727216,1,
qsF93-MjAXQ_001,-1.8883207,-0.3917695,-1.4965512,1,
qsF93-MjAXQ_002,0.31888196,3.0717812,-2.7528992,1,
qsF93-MjAXQ_003,-0.064798445,1.3786547,-1.4434532,1,
qsF93-MjAXQ_004,-0.2153431,1.1339853,-1.3493284,1,
qsF93-MjAXQ_005,-1.0862782,2.3930671,-3.4793453,1,
qsF93-MjAXQ_006,-4.5768342,-0.81386065,-3.7629735,1,
qsF93-MjAXQ_007,-1.9479994,0.70009089,-2.6480902,1,
qsF93-MjAXQ_008,-1.750002,1.0515893,-2.8015913,1,
qsF93-MjAXQ_009,-1.0384356,1.2922773,-2.3307129,1,
qsF93-MjAXQ_010,-1.4395679,0.74242365,-2.1819916,1,
qsF93-MjAXQ_011,-0.17011541,-0.25623885,0.086123437,1,
qsF93-MjAXQ_012,-1.7760817,-3.300735,1.5246533,1,
qsF93-MjAXQ_013,-2.0689166,-0.424546,-1.6443706,1,
qxx187UEnMQ_000,-3.9277945,-1.6815469,-2.2462475,1,
qxx187UEnMQ_001,0.4226003,-0.76676154,1.1893618,1,
qxx187UEnMQ_002,-0.065010533,-0.80283153,0.737821,1,
qxx187UEnMQ_003,0.4314633,-0.27668849,0.70815179,1,
qxx187UEnMQ_004,-0.45220387,-1.0204202,0.56821632,1,
qxx187UEnMQ_005,-0.60038203,-0.26678011,-0.33360192,1,
qxx187UEnMQ_006,-0.45467743,-0.87341338,0.41873595,1,
qxx187UEnMQ_007,1.1790069,0.035388041,1.1436189,1,
qxx187UEnMQ_008,-0.15110518,-0.84166914,0.69056396,1,
qxx187UEnMQ_009,1.1728188,0.061150089,1.1116687,1,
qxx187UEnMQ_010,-0.5873841,-0.60167086,0.014286757,1,
qxx187UEnMQ_011,-1.7959218,-1.1887152,-0.60720658,1,
qxx187UEnMQ_012,0.5087955,-2.6714044,3.1801999,1,
qxx187UEnMQ_013,-2.0341771,-0.0018738098,-2.0323033,1,
qyI11NALuMs_000,0.4922629,0.77369034,-0.28142744,1,
qyI11NALuMs_001,-1.1619842,0.019419087,-1.1814033,1,
qyI11NALuMs_002,-1.8750876,0.26273921,-2.1378268,1,
qyI11NALuMs_003,-4.0066767,-0.097941287,-3.9087354,1,
qzm-lyaKGkg_000,5.5995216,1.6989172,3.9006045,1,
qzm-lyaKGkg_001,2.2276468,1.4038624,0.82378447,1,
qzm-lyaKGkg_002,1.1195221,1.6747217,-0.55519962,1,
qzm-lyaKGkg_003,0.47349602,0.8229304,-0.34943438,1,
qzm-lyaKGkg_004,1.0699215,2.0592372,-0.98931575,1,
qzm-lyaKGkg_005,1.0980071,1.7666278,-0.66862071,1,
qzm-lyaKGkg_006,-0.87408233,-1.9891139,1.1150316,1,
qzm-lyaKGkg_007,-3.669203,-1.2466096,-2.4225935,1,
qzm-lyaKGkg_008,-4.1213245,-0.2954511,-3.8258734,1,
r30aV9fQcr0_000,-1.6907831,-0.25670794,-1.4340752,1,
r30aV9fQcr0_001,-2.6871526,-2.1124451,-0.57470751,1,
r30aV9fQcr0_002,-1.2967883,-0.4094874,-0.88730094,1,
r30aV9fQcr0_003,-0.20027252,1.02624,-1.2265125,1,
r30aV9fQcr0_004,-2.1644595,0.18678245,-2.3512419,1,
r30aV9fQcr0_005,3.5108383,-0.66800094,4.1788392,1,
r30aV9fQcr0_006,-1.8055174,-0.51110089,-1.2944165,1,
r30aV9fQcr0_007,-2.4587033,-1.897753,-0.56095028,1,
r30aV9fQcr0_008,-1.5781468,0.89390713,-2.4720539,1,
r30aV9fQcr0_009,-1.3121347,0.40207002,-1.7142048,1,
r30aV9fQcr0_010,1.1176801,2.4491224,-1.3314424,1,
r30aV9fQcr0_011,-1.4851358,0.54146409,-2.0265999,1,
r30aV9fQcr0_012,-3.5845103,-0.5164603,-3.06805,1,
r37jvdvehRQ_000,-1.771902,-0.46663487,-1.3052671,1,
r37jvdvehRQ_001,-2.7966549,-0.62645942,-2.1701955,1,
r37jvdvehRQ_002,-1.8623114,1.2077212,-3.0700326,1,
r37jvdvehRQ_003,-4.4185719,-0.96727109,-3.4513009,1,
r68V8aBfZD8_000,-1.15597,1.815253,-2.971223,1,
r68V8aBfZD8_001,-2.0916572,2.2615864,-4.3532436,1,
r68V8aBfZD8_002,1.8519696,0.66517615,1.1867934,1,
r68V8aBfZD8_003,1.2431406,-0.75677902,1.9999196,1,
r68V8aBfZD8_004,-1.042738,-0.61108679,-0.43165118,1,
r68V8aBfZD8_005,-3.014888,0.8454982,-3.8603863,1,
r68V8aBfZD8_006,-1.3664473,1.3881248,-2.7545722,1,
r68V8aBfZD8_007,0.49117598,2.6892817,-2.1981057,1,
r68V8aBfZD8_008,-0.86579633,1.4965677,-2.3623641,1,
r68V8aBfZD8_009,-3.2291896,0.68869537,-3.917885,1,
r68V8aBfZD8_010,-1.6084263,0.21820855,-1.8266349,1,
r68V8aBfZD8_011,-3.6508963,-0.63370353,-3.0171928,1,
r7ZgEKq-UVQ_000,-3.1904011,-1.0037395,-2.1866616,1,
r7ZgEKq-UVQ_001,-3.3855052,-1.5122868,-1.8732184,1,
r7ZgEKq-UVQ_002,-4.5524988,-0.84568733,-3.7068115,1,
rSk0-BdtAok_000,-0.81478077,-1.0022385,0.18745774,1,
rSk0-BdtAok_001,-0.73873085,-1.6259691,0.8872382,1,
rSk0-BdtAok_002,-0.065312698,-2.4896646,2.4243519,1,
rWbXz8eei7Q_000,-1.6829932,0.88621688,-2.5692101,1,
rWbXz8eei7Q_001,0.65406746,1.4867346,-0.83266717,1,
rWbXz8eei7Q_002,1.8906574,0.87496167,1.0156958,1,
rWbXz8eei7Q_003,2.0335886,0.69355798,1.3400307,1,
rWbXz8eei7Q_004,0.94510621,0.95245337,-0.0073471665,1,
rWbXz8eei7Q_005,-0.30421278,1.1395928,-1.4438055,1,
rWbXz8eei7Q_006,1.6219362,2.0516436,-0.42970741,1,
rWbXz8eei7Q_007,1.8208185,0.9775455,0.84327304,1,
rWbXz8eei7Q_008,1.0185832,1.02808,-0.0094968081,1,
rWbXz8eei7Q_009,0.84517586,0.40767172,0.43750414,1,
rWbXz8eei7Q_010,1.5066614,1.2703292,0.23633218,1,
rWbXz8eei7Q_011,2.074614,1.4066286,0.66798544,1,
rWbXz8eei7Q_012,1.2893128,1.5860926,-0.29677975,1,
rWbXz8eei7Q_013,-2.3641355,-2.2809341,-0.083201408,1,
rWbXz8eei7Q_014,0.7575202,2.0437102,-1.28619,1,
rWbXz8eei7Q_015,-0.12282529,-2.1395566,2.0167314,1,
rWbXz8eei7Q_016,-2.4067974,-1.1956941,-1.2111033,1,
rgJOFwBIlsI_000,-0.55398047,-0.020247355,-0.53373311,1,
rgJOFwBIlsI_001,-0.32263246,0.16453131,-0.48716377,1,
rgJOFwBIlsI_002,-2.0962765,0.25587368,-2.3521502,1,
rgJOFwBIlsI_003,-2.4726071,0.069152646,-2.5417598,1,
rgJOFwBIlsI_004,-3.7413576,-1.9911755,-1.750182,1,
rgJOFwBIlsI_005,-1.6272843,0.72794706,-2.3552313,1,
rgJOFwBIlsI_006,-1.1980233,1.4174405,-2.6154639,1,
rgJOFwBIlsI_007,-1.5670378,0.073024571,-1.6400624,1,
rgJOFwBIlsI_008,-1.7835736,0.66155219,-2.4451258,1,
rgJOFwBIlsI_009,-1.2131364,1.3082016,-2.521338,1,
rgJOFwBIlsI_010,-2.2825391,-0.22188044,-2.0606587,1,
rgJOFwBIlsI_011,-0.10323779,-2.263917,2.1606792,1,
rgJOFwBIlsI_012,-2.3778396,-0.35346389,-2.0243757,1,
rhugJ6AP5Yk_000,-0.5820502,0.29634571,-0.87839592,1,
rhugJ6AP5Yk_001,-1.9274462,-0.54690993,-1.3805363,1,
rhugJ6AP5Yk_002,-2.9078462,-0.93620288,-1.9716433,1,
rhugJ6AP5Yk_003,-1.4135466,0.17138267,-1.5849292,1,
rhugJ6AP5Yk_004,-3.2401714,-1.307994,-1.9321774,1,
rhugJ6AP5Yk_005,-0.96542788,1.0235759,-1.9890038,1,
rhugJ6AP5Yk_006,-1.8966912,-1.0014685,-0.89522266,1,
rhugJ6AP5Yk_007,-0.30915868,-3.4525757,3.143417,1,
rhugJ6AP5Yk_008,-2.1841867,-0.63566875,-1.5485179,1,
rqqxzCLau5g_000,0.1811149,0.33965608,-0.15854119,1,
rqqxzCLau5g_001,2.0232689,0.93903285,1.0842361,1,
rqqxzCLau5g_002,-0.64641172,2.8235886,-3.4700003,1,
rqqxzCLau5g_003,-3.2617886,-0.21472019,-3.0470684,1,
rqqxzCLau5g_004,-0.54017317,1.2954669,-1.8356401,1,
rqqxzCLau5g_005,-1.2487707,2.13076,-3.3795307,1,
rqqxzCLau5g_006,-1.0205004,0.62363297,-1.6441334,1,
rqqxzCLau5g_007,-0.52704966,-0.45676583,-0.07028383,1,
rqqxzCLau5g_008,2.1528242,2.8991284,-0.74630427,1,
rqqxzCLau5g_009,0.93956822,1.8799965,-0.94042832,1,
rqqxzCLau5g_010,-0.69041955,-2.9127257,2.2223061,1,
rqqxzCLau5g_011,-3.1524351,-2.0555875,-1.0968475,1,
s1Hxy1SKwNg_000,1.9122779,1.5926359,0.31964207,1,
s1Hxy1SKwNg_001,1.6717862,1.0440997,0.6276865,1,
s1Hxy1SKwNg_002,0.12998718,-0.26179609,0.39178327,1,
s1Hxy1SKwNg_003,-0.36173704,-0.40934345,0.047606409,1,
