window_id,video_id,tier,idx,start,end,dur,parody_flag,song_flag,recitation_flag,film_flag,film_related_core,contemporary_only,matched_keywords,singing_prob,dialogue_film
iG1olu8M82U_000,iG1olu8M82U,A,0,0.0,12.51,12.51,0,1,0,0,0,0,song:主唱,,
iG1olu8M82U_001,iG1olu8M82U,C,1,23.394,61.982,38.588,0,1,0,0,0,0,song:主唱,,
iG1olu8M82U_002,iG1olu8M82U,C,2,63.298,74.718,11.42,0,1,0,0,0,0,song:主唱,0.2647919058799743,0
iG1olu8M82U_003,iG1olu8M82U,C,3,75.33,112.894,37.564,0,1,0,0,0,0,song:主唱,,
iG1olu8M82U_004,iG1olu8M82U,C,4,113.666,132.894,19.228,0,1,0,0,0,0,song:主唱,,
iG1olu8M82U_005,iG1olu8M82U,C,5,138.882,151.006,12.124,0,1,0,0,0,0,song:主唱,,
iG1olu8M82U_006,iG1olu8M82U,A,6,157.538,161.438,3.9,0,1,0,0,0,0,song:主唱,,
iIA9xASDxSE_000,iIA9xASDxSE,B,0,4.898,32.126,27.228,0,0,0,1,1,0,film_clip:李小龍,,
iIA9xASDxSE_001,iIA9xASDxSE,B,1,32.226,45.47,13.244,0,0,0,1,1,0,film_clip:李小龍,,
iIA9xASDxSE_002,iIA9xASDxSE,A,2,88.93,92.798,3.868,0,0,0,1,1,0,film_clip:李小龍,,
iIA9xASDxSE_003,iIA9xASDxSE,B,3,132.866,141.534,8.668,0,0,0,1,1,0,film_clip:李小龍,,
iIA9xASDxSE_004,iIA9xASDxSE,A,4,148.13,151.998,3.868,0,0,0,1,1,0,film_clip:李小龍,,
iL4TJUbaAFM_000,iL4TJUbaAFM,B,0,0.706,3.838,3.132,0,0,0,0,0,1,,,
iL4TJUbaAFM_001,iL4TJUbaAFM,B,1,4.706,36.318,31.612,0,0,0,0,0,1,,,
iL4TJUbaAFM_002,iL4TJUbaAFM,B,2,36.802,45.534,8.732,0,0,0,0,0,1,,,
iL4TJUbaAFM_003,iL4TJUbaAFM,A,3,46.562,55.678,9.116,0,0,0,0,0,1,,,
iL4TJUbaAFM_004,iL4TJUbaAFM,A,4,56.258,65.534,9.276,0,0,0,0,0,1,,,
iL4TJUbaAFM_005,iL4TJUbaAFM,A,5,66.146,93.214,27.068,0,0,0,0,0,1,,,
iL4TJUbaAFM_006,iL4TJUbaAFM,A,6,94.658,110.718,16.06,0,0,0,0,0,1,,,
iL4TJUbaAFM_007,iL4TJUbaAFM,B,7,112.77,119.486,6.716,0,0,0,0,0,1,,,
iL4TJUbaAFM_008,iL4TJUbaAFM,A,8,124.93,128.926,3.996,0,0,0,0,0,1,,,
iNmjK7_7Dto_000,iNmjK7_7Dto,A,0,26.082,34.014,7.932,0,0,0,1,1,0,film_clip:李小龍,,
iNmjK7_7Dto_001,iNmjK7_7Dto,A,1,40.738,46.718,5.98,0,0,0,1,1,0,film_clip:李小龍,,
iNmjK7_7Dto_002,iNmjK7_7Dto,A,2,49.954,63.422,13.468,0,0,0,1,1,0,film_clip:李小龍,,
iNmjK7_7Dto_003,iNmjK7_7Dto,A,3,65.762,73.79,8.028,0,0,0,1,1,0,film_clip:李小龍,,
iNmjK7_7Dto_004,iNmjK7_7Dto,A,4,76.994,90.014,13.02,0,0,0,1,1,0,film_clip:李小龍,,
iNmjK7_7Dto_005,iNmjK7_7Dto,B,5,104.866,126.974,22.108,0,0,0,1,1,0,film_clip:李小龍,,
iNmjK7_7Dto_006,iNmjK7_7Dto,A,6,133.506,137.406,3.9,0,0,0,1,1,0,film_clip:李小龍,,
iQA9WwEzrgE_000,iQA9WwEzrgE,A,0,0.0,10.814,10.814,0,0,0,1,1,0,film_clip:李小龍|吳楚帆,,
iQA9WwEzrgE_001,iQA9WwEzrgE,A,1,35.138,57.726,22.588,0,0,0,1,1,0,film_clip:李小龍|吳楚帆,,
iQA9WwEzrgE_002,iQA9WwEzrgE,B,2,58.882,65.438,6.556,0,0,0,1,1,0,film_clip:李小龍|吳楚帆,,
iQA9WwEzrgE_003,iQA9WwEzrgE,A,3,71.97,75.87,3.9,0,0,0,1,1,0,film_clip:李小龍|吳楚帆,,
ilsOhyrLOAY_000,ilsOhyrLOAY,A,0,0.802,11.006,10.204,0,0,0,0,0,1,,,
ilsOhyrLOAY_001,ilsOhyrLOAY,A,1,13.218,49.566,36.348,0,0,0,0,0,1,,,
ilsOhyrLOAY_002,ilsOhyrLOAY,A,2,53.09,57.79,4.7,0,0,0,0,0,1,,,
ilsOhyrLOAY_003,ilsOhyrLOAY,A,3,59.106,64.094,4.988,0,0,0,0,0,1,,,
ilsOhyrLOAY_004,ilsOhyrLOAY,A,4,64.738,69.726,4.988,0,0,0,0,0,1,,,
ilsOhyrLOAY_005,ilsOhyrLOAY,B,5,70.914,77.598,6.684,0,0,0,0,0,1,,,
ilsOhyrLOAY_006,ilsOhyrLOAY,A,6,83.042,87.038,3.996,0,0,0,0,0,1,,,
iuZrOt4-KdU_000,iuZrOt4-KdU,A,0,0.0,22.814,22.814,1,0,0,0,0,0,parody:惡搞,,
iuZrOt4-KdU_001,iuZrOt4-KdU,B,1,24.706,31.486,6.78,1,0,0,0,0,0,parody:惡搞,,
iuZrOt4-KdU_002,iuZrOt4-KdU,A,2,37.986,41.886,3.9,1,0,0,0,0,0,parody:惡搞,,
ivS-TeGCbNc_000,ivS-TeGCbNc,A,0,0.162,4.67,4.508,0,0,0,0,0,1,,,
ivS-TeGCbNc_001,ivS-TeGCbNc,A,1,5.57,32.35,26.78,0,0,0,0,0,1,,,
ivS-TeGCbNc_002,ivS-TeGCbNc,A,2,32.962,57.374,24.412,0,0,0,0,0,1,,,
ivS-TeGCbNc_003,ivS-TeGCbNc,B,3,58.082,86.782,28.7,0,0,0,0,0,1,,,
ivS-TeGCbNc_004,ivS-TeGCbNc,B,4,93.314,97.246,3.932,0,0,0,0,0,1,,,
ivVpXH_ZU8A_000,ivVpXH_ZU8A,B,0,0.0,6.686,6.686,0,0,0,0,0,1,,,
ivVpXH_ZU8A_001,ivVpXH_ZU8A,A,1,15.01,18.11,3.1,0,0,0,0,0,1,,,
ivVpXH_ZU8A_002,ivVpXH_ZU8A,A,2,18.882,31.518,12.636,0,0,0,0,0,1,,,
ivVpXH_ZU8A_003,ivVpXH_ZU8A,A,3,32.098,68.734,36.636,0,0,0,0,0,1,,,
ivVpXH_ZU8A_004,ivVpXH_ZU8A,B,4,73.89,81.854,7.964,0,0,0,0,0,1,,,
iz2lF-IiOZw_000,iz2lF-IiOZw,A,0,0.93,7.774,6.844,0,0,0,0,0,1,,,
iz2lF-IiOZw_001,iz2lF-IiOZw,A,1,9.826,15.454,5.628,0,0,0,0,0,1,,,
iz2lF-IiOZw_002,iz2lF-IiOZw,A,2,19.042,45.662,26.62,0,0,0,0,0,1,,,
iz2lF-IiOZw_003,iz2lF-IiOZw,A,3,51.074,76.766,25.692,0,0,0,0,0,1,,,
iz2lF-IiOZw_004,iz2lF-IiOZw,A,4,82.274,89.182,6.908,0,0,0,0,0,1,,,
iz2lF-IiOZw_005,iz2lF-IiOZw,A,5,94.722,119.87,25.148,0,0,0,0,0,1,,,
iz2lF-IiOZw_006,iz2lF-IiOZw,A,6,125.314,157.95,32.636,0,0,0,0,0,1,,,
iz2lF-IiOZw_007,iz2lF-IiOZw,A,7,163.33,200.286,36.956,0,0,0,0,0,1,,0.0854669287800788,0
iz2lF-IiOZw_008,iz2lF-IiOZw,B,8,202.978,209.694,6.716,0,0,0,0,0,1,,,
iz2lF-IiOZw_009,iz2lF-IiOZw,A,9,215.138,219.134,3.996,0,0,0,0,0,1,,,
jGHOoOwKQdI_000,jGHOoOwKQdI,C,0,0.0,15.774,15.774,0,1,0,0,0,0,song:主唱,,
jGHOoOwKQdI_001,jGHOoOwKQdI,C,1,17.634,20.35,2.716,0,1,0,0,0,0,song:主唱,,
jGHOoOwKQdI_002,jGHOoOwKQdI,C,2,38.786,53.086,14.3,0,1,0,0,0,0,song:主唱,,
jGHOoOwKQdI_003,jGHOoOwKQdI,C,3,54.274,71.646,17.372,0,1,0,0,0,0,song:主唱,,
jGHOoOwKQdI_004,jGHOoOwKQdI,C,4,72.61,75.486,2.876,0,1,0,0,0,0,song:主唱,,
jGHOoOwKQdI_005,jGHOoOwKQdI,C,5,86.562,88.062,1.5,0,1,0,0,0,0,song:主唱,,
jGHOoOwKQdI_006,jGHOoOwKQdI,B,6,119.97,139.07,19.1,0,1,0,0,0,0,song:主唱,,
jGHOoOwKQdI_007,jGHOoOwKQdI,A,7,145.634,149.534,3.9,0,1,0,0,0,0,song:主唱,,
jNM5arBwwvY_000,jNM5arBwwvY,A,0,0.0,11.678,11.678,0,0,0,0,0,1,,,
jNM5arBwwvY_001,jNM5arBwwvY,A,1,12.322,23.774,11.452,0,0,0,0,0,1,,,
jNM5arBwwvY_002,jNM5arBwwvY,A,2,24.578,36.446,11.868,0,0,0,0,0,1,,,
jNM5arBwwvY_003,jNM5arBwwvY,B,3,37.442,55.582,18.14,0,0,0,0,0,1,,,
jNM5arBwwvY_004,jNM5arBwwvY,A,4,62.114,66.014,3.9,0,0,0,0,0,1,,,
jSQXgyb1vKY_000,jSQXgyb1vKY,A,0,0.0,33.246,33.246,0,0,0,1,1,0,film_clip:李小龍,,
jSQXgyb1vKY_001,jSQXgyb1vKY,C,1,39.682,49.598,9.916,0,0,0,1,1,0,film_clip:李小龍,,
jSQXgyb1vKY_002,jSQXgyb1vKY,A,2,51.138,61.31,10.172,0,0,0,1,1,0,film_clip:李小龍,,
jSQXgyb1vKY_003,jSQXgyb1vKY,B,3,65.602,104.926,39.324,0,0,0,1,1,0,film_clip:李小龍,,
jSQXgyb1vKY_004,jSQXgyb1vKY,B,4,104.802,117.374,12.572,0,0,0,1,1,0,film_clip:李小龍,,
jSQXgyb1vKY_005,jSQXgyb1vKY,A,5,118.082,133.182,15.1,0,0,0,1,1,0,film_clip:李小龍,,
jSQXgyb1vKY_006,jSQXgyb1vKY,B,6,136.162,148.766,12.604,0,0,0,1,1,0,film_clip:李小龍,,
jSQXgyb1vKY_007,jSQXgyb1vKY,B,7,148.514,187.934,39.42,0,0,0,1,1,0,film_clip:李小龍,,
jSQXgyb1vKY_008,jSQXgyb1vKY,B,8,188.194,203.934,15.74,0,0,0,1,1,0,film_clip:李小龍,,
jSQXgyb1vKY_009,jSQXgyb1vKY,B,9,210.338,214.27,3.932,0,0,0,1,1,0,film_clip:李小龍,,
jlAsU6rCaFU_000,jlAsU6rCaFU,A,0,0.834,3.166,2.332,0,0,0,0,0,1,,,
jlAsU6rCaFU_001,jlAsU6rCaFU,A,1,4.482,14.142,9.66,0,0,0,0,0,1,,,
jlAsU6rCaFU_002,jlAsU6rCaFU,A,2,16.258,19.454,3.196,0,0,0,0,0,1,,,
jlAsU6rCaFU_003,jlAsU6rCaFU,A,3,20.578,55.774,35.196,0,0,0,0,0,1,,,
jlAsU6rCaFU_004,jlAsU6rCaFU,B,4,58.306,96.35,38.044,0,0,0,0,0,1,,,
jlAsU6rCaFU_005,jlAsU6rCaFU,B,5,96.258,112.894,16.636,0,0,0,0,0,1,,,
jlAsU6rCaFU_006,jlAsU6rCaFU,A,6,115.842,131.454,15.612,0,0,0,0,0,1,,,
jlAsU6rCaFU_007,jlAsU6rCaFU,A,7,135.138,146.174,11.036,0,0,0,0,0,1,,,
jlAsU6rCaFU_008,jlAsU6rCaFU,B,8,147.97,154.654,6.684,0,0,0,0,0,1,,,
jlAsU6rCaFU_009,jlAsU6rCaFU,A,9,160.098,164.094,3.996,0,0,0,0,0,1,,,
jlBAcCH1jEI_000,jlBAcCH1jEI,A,0,0.674,10.878,10.204,0,0,0,0,0,1,,,
jlBAcCH1jEI_001,jlBAcCH1jEI,A,1,12.13,35.55,23.42,0,0,0,0,0,1,,,
jlBAcCH1jEI_002,jlBAcCH1jEI,A,2,36.098,38.526,2.428,0,0,0,0,0,1,,,
jlBAcCH1jEI_003,jlBAcCH1jEI,A,3,41.09,42.814,1.724,0,0,0,0,0,1,,,
jlBAcCH1jEI_004,jlBAcCH1jEI,A,4,45.026,49.022,3.996,0,0,0,0,0,1,,,
jlBAcCH1jEI_005,jlBAcCH1jEI,A,5,50.05,52.03,1.98,0,0,0,0,0,1,,,
jlBAcCH1jEI_006,jlBAcCH1jEI,A,6,54.594,63.39,8.796,0,0,0,0,0,1,,,
jlBAcCH1jEI_007,jlBAcCH1jEI,A,7,64.514,66.718,2.204,0,0,0,0,0,1,,,
jlBAcCH1jEI_008,jlBAcCH1jEI,A,8,69.122,83.614,14.492,0,0,0,0,0,1,,,
jlBAcCH1jEI_009,jlBAcCH1jEI,A,9,84.866,87.23,2.364,0,0,0,0,0,1,,,
jlBAcCH1jEI_010,jlBAcCH1jEI,B,10,89.634,107.774,18.14,0,0,0,0,0,1,,,
jlBAcCH1jEI_011,jlBAcCH1jEI,A,11,108.962,118.046,9.084,0,0,0,0,0,1,,,
jlBAcCH1jEI_012,jlBAcCH1jEI,B,12,119.426,125.598,6.172,0,0,0,0,0,1,,,
jlBAcCH1jEI_013,jlBAcCH1jEI,A,13,132.61,136.606,3.996,0,0,0,0,0,1,,,
jsbMIaUjAOo_000,jsbMIaUjAOo,A,0,0.226,21.438,21.212,0,0,0,1,1,0,film_clip:李小龍,,
jsbMIaUjAOo_001,jsbMIaUjAOo,B,1,94.786,131.646,36.86,0,0,0,1,1,0,film_clip:李小龍,,
jsbMIaUjAOo_002,jsbMIaUjAOo,B,2,131.65,136.094,4.444,0,0,0,1,1,0,film_clip:李小龍,,
jsbMIaUjAOo_003,jsbMIaUjAOo,B,3,138.018,144.766,6.748,0,0,0,1,1,0,film_clip:李小龍,0.0081152226775884,1
jsbMIaUjAOo_004,jsbMIaUjAOo,A,4,151.33,155.23,3.9,0,0,0,1,1,0,film_clip:李小龍,,
jvknMvR2iVs_000,jvknMvR2iVs,A,0,0.0,39.294,39.294,0,0,0,1,1,0,film_clip:李小龍,,
jvknMvR2iVs_001,jvknMvR2iVs,A,1,43.906,56.446,12.54,0,0,0,1,1,0,film_clip:李小龍,,
jvknMvR2iVs_002,jvknMvR2iVs,A,2,57.058,58.686,1.628,0,0,0,1,1,0,film_clip:李小龍,,
jvknMvR2iVs_003,jvknMvR2iVs,A,3,61.41,69.278,7.868,0,0,0,1,1,0,film_clip:李小龍,,
jvknMvR2iVs_004,jvknMvR2iVs,B,4,81.41,115.838,34.428,0,0,0,1,1,0,film_clip:李小龍,,
jvknMvR2iVs_005,jvknMvR2iVs,B,5,115.714,129.79,14.076,0,0,0,1,1,0,film_clip:李小龍,,
jvknMvR2iVs_006,jvknMvR2iVs,B,6,129.698,168.766,39.068,0,0,0,1,1,0,film_clip:李小龍,,
jvknMvR2iVs_007,jvknMvR2iVs,B,7,168.642,196.51,27.868,0,0,0,1,1,0,film_clip:李小龍,,
jvknMvR2iVs_008,jvknMvR2iVs,A,8,203.01,206.91,3.9,0,0,0,1,1,0,film_clip:李小龍,,
k9vrs-N106Q_000,k9vrs-N106Q,C,0,2.85,33.406,30.556,0,0,0,1,1,0,film_clip:李小龍,,
k9vrs-N106Q_001,k9vrs-N106Q,B,1,33.89,65.502,31.612,0,0,0,1,1,0,film_clip:李小龍,,
k9vrs-N106Q_002,k9vrs-N106Q,B,2,65.314,78.718,13.404,0,0,0,1,1,0,film_clip:李小龍,,
k9vrs-N106Q_003,k9vrs-N106Q,B,3,79.394,86.142,6.748,0,0,0,1,1,0,film_clip:李小龍,,
k9vrs-N106Q_004,k9vrs-N106Q,B,4,92.578,96.702,4.124,0,0,0,1,1,0,film_clip:李小龍,,
kEYlLb7TH9o_000,kEYlLb7TH9o,A,0,0.0,11.518,11.518,0,0,0,0,0,1,,,
kEYlLb7TH9o_001,kEYlLb7TH9o,B,1,108.162,114.174,6.012,0,0,0,0,0,1,,,
kEYlLb7TH9o_002,kEYlLb7TH9o,A,2,120.834,124.67,3.836,0,0,0,0,0,1,,,
kEjwIjbrwv8_000,kEjwIjbrwv8,A,0,0.13,38.27,38.14,0,0,0,0,0,1,,,
kEjwIjbrwv8_001,kEjwIjbrwv8,A,1,40.898,69.214,28.316,0,0,0,0,0,1,,,
kEjwIjbrwv8_002,kEjwIjbrwv8,A,2,71.938,77.854,5.916,0,0,0,0,0,1,,,
kEjwIjbrwv8_003,kEjwIjbrwv8,A,3,81.218,113.79,32.572,0,0,0,0,0,1,,,
kEjwIjbrwv8_004,kEjwIjbrwv8,A,4,116.738,119.998,3.26,0,0,0,0,0,1,,,
kEjwIjbrwv8_005,kEjwIjbrwv8,A,5,122.914,157.726,34.812,0,0,0,0,0,1,,,
kEjwIjbrwv8_006,kEjwIjbrwv8,B,6,159.33,166.078,6.748,0,0,0,0,0,1,,,
kEjwIjbrwv8_007,kEjwIjbrwv8,A,7,171.49,175.486,3.996,0,0,0,0,0,1,,,
kEnambyROA4_000,kEnambyROA4,A,0,0.546,4.158,3.612,0,0,0,0,0,1,,,
kEnambyROA4_001,kEnambyROA4,A,1,6.082,10.046,3.964,0,0,0,0,0,1,,,
kEnambyROA4_002,kEnambyROA4,A,2,12.61,16.03,3.42,0,0,0,0,0,1,,,
kEnambyROA4_003,kEnambyROA4,A,3,18.786,22.846,4.06,0,0,0,0,0,1,,,
kEnambyROA4_004,kEnambyROA4,A,4,26.146,34.59,8.444,0,0,0,0,0,1,,,
kEnambyROA4_005,kEnambyROA4,A,5,37.218,63.966,26.748,0,0,0,0,0,1,,,
kEnambyROA4_006,kEnambyROA4,A,6,66.658,105.758,39.1,0,0,0,0,0,1,,,
kEnambyROA4_007,kEnambyROA4,A,7,108.578,141.662,33.084,0,0,0,0,0,1,,,
kEnambyROA4_008,kEnambyROA4,A,8,144.354,158.494,14.14,0,0,0,0,0,1,,,
kEnambyROA4_009,kEnambyROA4,A,9,161.474,178.942,17.468,0,0,0,0,0,1,,,
kEnambyROA4_010,kEnambyROA4,A,10,179.522,186.142,6.62,0,0,0,0,0,1,,,
kEnambyROA4_011,kEnambyROA4,A,11,188.802,200.766,11.964,0,0,0,0,0,1,,,
kEnambyROA4_012,kEnambyROA4,A,12,203.362,215.934,12.572,0,0,0,0,0,1,,,
kEnambyROA4_013,kEnambyROA4,A,13,218.562,228.094,9.532,0,0,0,0,0,1,,,
kEnambyROA4_014,kEnambyROA4,A,14,230.818,242.366,11.548,0,0,0,0,0,1,,,
kEnambyROA4_015,kEnambyROA4,A,15,245.218,253.534,8.316,0,0,0,0,0,1,,,
kEnambyROA4_016,kEnambyROA4,A,16,256.066,265.342,9.276,0,0,0,0,0,1,,,
kEnambyROA4_017,kEnambyROA4,A,17,268.162,272.958,4.796,0,0,0,0,0,1,,,
kEnambyROA4_018,kEnambyROA4,A,18,275.682,284.286,8.604,0,0,0,0,0,1,,,
kEnambyROA4_019,kEnambyROA4,B,19,285.25,291.998,6.748,0,0,0,0,0,1,,,
kEnambyROA4_020,kEnambyROA4,A,20,298.434,302.43,3.996,0,0,0,0,0,1,,,
kUqvem6B2VY_000,kUqvem6B2VY,B,0,0.0,6.686,6.686,0,0,0,0,0,1,,,
kUqvem6B2VY_001,kUqvem6B2VY,C,1,11.906,14.078,2.172,0,0,0,0,0,1,,,
kUqvem6B2VY_002,kUqvem6B2VY,A,2,16.098,40.926,24.828,0,0,0,0,0,1,,,
kUqvem6B2VY_003,kUqvem6B2VY,A,3,44.034,64.062,20.028,0,0,0,0,0,1,,,
kUqvem6B2VY_004,kUqvem6B2VY,A,4,66.946,68.958,2.012,0,0,0,0,0,1,,,
kUqvem6B2VY_005,kUqvem6B2VY,B,5,69.73,90.686,20.956,0,0,0,0,0,1,,,
kUqvem6B2VY_006,kUqvem6B2VY,A,6,93.314,97.918,4.604,0,0,0,0,0,1,,,
kUqvem6B2VY_007,kUqvem6B2VY,A,7,99.042,111.262,12.22,0,0,0,0,0,1,,0.0002666636719368,0
kUqvem6B2VY_008,kUqvem6B2VY,B,8,115.906,123.902,7.996,0,0,0,0,0,1,,,
kdoFevWmZms_000,kdoFevWmZms,B,0,0.0,6.686,6.686,0,0,0,0,0,1,,,
kdoFevWmZms_001,kdoFevWmZms,A,1,17.09,20.062,2.972,0,0,0,0,0,1,,,
kdoFevWmZms_002,kdoFevWmZms,A,2,20.962,43.358,22.396,0,0,0,0,0,1,,,
kdoFevWmZms_003,kdoFevWmZms,B,3,46.978,54.974,7.996,0,0,0,0,0,1,,,
kipF8C4tuLA_000,kipF8C4tuLA,A,0,0.546,7.198,6.652,0,0,0,0,0,1,,,
kipF8C4tuLA_001,kipF8C4tuLA,A,1,8.386,17.79,9.404,0,0,0,0,0,1,,,
kipF8C4tuLA_002,kipF8C4tuLA,B,2,21.058,27.518,6.46,0,0,0,0,0,1,,,
kipF8C4tuLA_003,kipF8C4tuLA,B,3,34.018,37.982,3.964,0,0,0,0,0,1,,,
kpDQ-6ifdHQ_000,kpDQ-6ifdHQ,B,0,2.946,13.278,10.332,0,0,0,1,1,0,film_clip:李小龍,,
kpDQ-6ifdHQ_001,kpDQ-6ifdHQ,B,1,14.946,18.27,3.324,0,0,0,1,1,0,film_clip:李小龍,,
kpDQ-6ifdHQ_002,kpDQ-6ifdHQ,A,2,27.074,30.75,3.676,0,0,0,1,1,0,film_clip:李小龍,,
kpDQ-6ifdHQ_003,kpDQ-6ifdHQ,A,3,32.962,57.278,24.316,0,0,0,1,1,0,film_clip:李小龍,,
kpDQ-6ifdHQ_004,kpDQ-6ifdHQ,B,4,62.946,69.406,6.46,0,0,0,1,1,0,film_clip:李小龍,,
kpDQ-6ifdHQ_005,kpDQ-6ifdHQ,A,5,76.002,79.87,3.868,0,0,0,1,1,0,film_clip:李小龍,0.0010981617961078,1
kwcy-9CHGdk_000,kwcy-9CHGdk,A,0,0.0,25.342,25.342,0,0,0,0,0,1,,,
kwcy-9CHGdk_001,kwcy-9CHGdk,A,1,26.018,36.67,10.652,0,0,0,0,0,1,,,
kwcy-9CHGdk_002,kwcy-9CHGdk,A,2,37.538,39.678,2.14,0,0,0,0,0,1,,,
kwcy-9CHGdk_003,kwcy-9CHGdk,A,3,40.418,62.494,22.076,0,0,0,0,0,1,,,
kwcy-9CHGdk_004,kwcy-9CHGdk,A,4,63.17,66.078,2.908,0,0,0,0,0,1,,,
kwcy-9CHGdk_005,kwcy-9CHGdk,B,5,66.69,91.902,25.212,0,0,0,0,0,1,,,
kwcy-9CHGdk_006,kwcy-9CHGdk,A,6,98.338,102.334,3.996,0,0,0,0,0,1,,,
l0h9wUTrNbI_000,l0h9wUTrNbI,C,0,140.514,147.006,6.492,0,0,0,0,0,1,,,
l0h9wUTrNbI_001,l0h9wUTrNbI,A,1,152.578,156.446,3.868,0,0,0,0,0,1,,,
l3maA9F6wt0_000,l3maA9F6wt0,A,0,9.89,18.142,8.252,0,0,0,0,0,1,,,
l3maA9F6wt0_001,l3maA9F6wt0,A,1,24.738,28.286,3.548,0,0,0,0,0,1,,,
l3maA9F6wt0_002,l3maA9F6wt0,A,2,31.298,33.758,2.46,0,0,0,0,0,1,,,
l3maA9F6wt0_003,l3maA9F6wt0,A,3,35.65,59.294,23.644,0,0,0,0,0,1,,,
l3maA9F6wt0_004,l3maA9F6wt0,A,4,62.21,64.542,2.332,0,0,0,0,0,1,,,
l3maA9F6wt0_005,l3maA9F6wt0,A,5,66.53,86.142,19.612,0,0,0,0,0,1,,,
l3maA9F6wt0_006,l3maA9F6wt0,A,6,89.186,92.414,3.228,0,0,0,0,0,1,,,
l3maA9F6wt0_007,l3maA9F6wt0,A,7,94.082,111.742,17.66,0,0,0,0,0,1,,,
l3maA9F6wt0_008,l3maA9F6wt0,A,8,114.37,118.206,3.836,0,0,0,0,0,1,,,
l3maA9F6wt0_009,l3maA9F6wt0,A,9,120.002,136.126,16.124,0,0,0,0,0,1,,,
l3maA9F6wt0_010,l3maA9F6wt0,A,10,138.818,143.678,4.86,0,0,0,0,0,1,,,
l3maA9F6wt0_011,l3maA9F6wt0,A,11,145.602,165.31,19.708,0,0,0,0,0,1,,,
l3maA9F6wt0_012,l3maA9F6wt0,A,12,165.954,180.414,14.46,0,0,0,0,0,1,,,
l3maA9F6wt0_013,l3maA9F6wt0,B,13,182.402,189.15,6.748,0,0,0,0,0,1,,,
l5I1tLaBdDA_000,l5I1tLaBdDA,A,0,0.0,35.934,35.934,0,0,0,0,0,1,,,
l5I1tLaBdDA_001,l5I1tLaBdDA,A,1,61.09,71.038,9.948,0,0,0,0,0,1,,,
l5I1tLaBdDA_002,l5I1tLaBdDA,A,2,71.714,108.094,36.38,0,0,0,0,0,1,,,
l5I1tLaBdDA_003,l5I1tLaBdDA,A,3,108.93,115.39,6.46,0,0,0,0,0,1,,,
l5I1tLaBdDA_004,l5I1tLaBdDA,A,4,116.29,122.078,5.788,0,0,0,0,0,1,,,
l5I1tLaBdDA_005,l5I1tLaBdDA,B,5,126.594,133.15,6.556,0,0,0,0,0,1,,,
l5I1tLaBdDA_006,l5I1tLaBdDA,A,6,139.682,143.582,3.9,0,0,0,0,0,1,,,
lLRQzWscCQ8_000,lLRQzWscCQ8,C,0,0.0,6.686,6.686,0,0,1,0,0,0,recitation:誦讀,,
lLRQzWscCQ8_001,lLRQzWscCQ8,B,1,18.05,42.814,24.764,0,0,1,0,0,0,recitation:誦讀,,
lLRQzWscCQ8_002,lLRQzWscCQ8,B,2,46.626,54.59,7.964,0,0,1,0,0,0,recitation:誦讀,,
lO5UnkHDgE0_000,lO5UnkHDgE0,A,0,0.162,12.542,12.38,0,0,0,0,0,1,,,
lO5UnkHDgE0_001,lO5UnkHDgE0,C,1,14.722,54.718,39.996,0,0,0,0,0,1,,,
lO5UnkHDgE0_002,lO5UnkHDgE0,C,2,55.522,58.27,2.748,0,0,0,0,0,1,,,
lO5UnkHDgE0_003,lO5UnkHDgE0,A,3,59.618,92.798,33.18,0,0,0,0,0,1,,,
lO5UnkHDgE0_004,lO5UnkHDgE0,A,4,93.442,96.382,2.94,0,0,0,0,0,1,,,
lO5UnkHDgE0_005,lO5UnkHDgE0,B,5,96.962,118.654,21.692,0,0,0,0,0,1,,,
lO5UnkHDgE0_006,lO5UnkHDgE0,B,6,118.85,143.614,24.764,0,0,0,0,0,1,,,
lO5UnkHDgE0_007,lO5UnkHDgE0,A,7,150.018,154.046,4.028,0,0,0,0,0,1,,,
lQ9Ptj6nQCE_000,lQ9Ptj6nQCE,A,0,9.89,21.758,11.868,0,0,0,1,1,0,film_clip:李小龍|芳艷芬,,
lQ9Ptj6nQCE_001,lQ9Ptj6nQCE,B,1,133.282,145.118,11.836,0,0,0,1,1,0,film_clip:李小龍|芳艷芬,,
lQ9Ptj6nQCE_002,lQ9Ptj6nQCE,A,2,151.618,155.518,3.9,0,0,0,1,1,0,film_clip:李小龍|芳艷芬,,
lSPNfjuh5ho_000,lSPNfjuh5ho,B,0,0.0,11.87,11.87,0,0,0,0,0,1,,,
lSPNfjuh5ho_001,lSPNfjuh5ho,A,1,12.45,24.67,12.22,0,0,0,0,0,1,,,
lSPNfjuh5ho_002,lSPNfjuh5ho,A,2,26.018,38.366,12.348,0,0,0,0,0,1,,,
lSPNfjuh5ho_003,lSPNfjuh5ho,A,3,39.81,51.806,11.996,0,0,0,0,0,1,,,
lSPNfjuh5ho_004,lSPNfjuh5ho,B,4,52.834,59.518,6.684,0,0,0,0,0,1,,,
lSPNfjuh5ho_005,lSPNfjuh5ho,A,5,65.986,69.982,3.996,0,0,0,0,0,1,,,
lZZoMgE8On4_000,lZZoMgE8On4,C,0,0.674,16.51,15.836,0,0,0,0,0,1,,,
lZZoMgE8On4_001,lZZoMgE8On4,A,1,18.914,31.07,12.156,0,0,0,0,0,1,,,
lZZoMgE8On4_002,lZZoMgE8On4,A,2,31.874,42.59,10.716,0,0,0,0,0,1,,,
